id,Labels
84392,246
84409,765
84512,207
84532,530
84639,12
84693,2340
84708,1214
84722,1251
84724,1251
84727,1251
84836,419
84839,497
84915,1483
84961,766
85033,283
85039,1496
85046,217
85096,4844
85206,499
85219,2257
85270,209
85288,783
85308,1716
85349,1516
85375,66
85382,66
85383,66
85427,4234
85446,15
85486,114
85494,427
85518,521
85524,2340
85570,439
85664,544
85720,3410
85733,1345
85809,600
85822,211
85871,2340
85900,12
85939,44
85948,3150
85960,61
85979,1126
85992,1870
86000,452
86141,97
86144,993
86150,400
86168,2567
86199,226
86257,2367
86359,585
86377,819
86421,1828
86455,733
86503,3
86563,681
86570,2531
86724,4087
86735,1242
86758,1841
86888,3437
86908,2486
86910,2351
86953,191
86967,994
87059,1584
87071,625
87073,226
87081,459
87113,450
87126,450
87127,450
87129,450
87261,1593
87268,1440
87311,105
87318,77
87391,783
87403,1031
87423,1316
87466,622
87493,311
87508,2586
87626,17
87659,451
87694,929
87698,2946
87699,2946
87702,4281
87721,2425
87769,1260
87810,2586
87846,2047
87858,1205
87891,34
87932,4346
87944,92
88030,1973
88071,1214
88172,673
88269,1516
88312,452
88379,854
88413,408
88501,2857
88563,766
88567,335
88581,1214
88597,1828
88617,1646
88632,100
88664,1214
88684,543
88760,1602
88789,4346
88809,198
88867,439
88924,870
88974,4283
88999,2732
89049,14
89052,1627
89055,761
89061,1894
89137,2975
89139,2301
89208,974
89278,173
89325,228
89452,2168
89482,498
89528,1476
89532,2142
89572,4900
89597,1078
89676,543
89678,543
89730,485
89742,1098
89837,3197
89856,483
89918,400
89970,625
89971,448
89972,448
89973,478
90017,2933
90018,84
90055,2213
90096,788
90138,2531
90166,2586
90205,888
90239,1521
90260,182
90284,2195
90295,611
90297,1476
90315,2089
90360,288
90380,610
90392,2213
90431,282
90445,649
90508,1171
90546,2586
90553,292
90557,1647
90567,1134
90577,3164
90595,1504
90608,52
90677,847
90704,349
90726,2827
90731,1357
90734,611
90820,2362
90872,1069
90938,1328
91161,945
91182,1506
91196,784
91212,1062
91232,230
91252,699
91330,283
91351,259
91450,122
91468,122
91487,119
91552,1661
91592,2698
91601,478
91623,32
91627,518
91645,90
91655,1354
91722,161
91726,207
91765,1542
91773,2330
91784,711
91816,291
91927,38
91930,2325
91931,69
91944,1229
91945,182
91983,3027
92025,2575
92098,119
92183,1516
92185,3410
92198,332
92212,1718
92249,3224
92426,259
92451,563
92465,2875
92472,497
92489,1483
92608,1476
92707,1214
92800,611
92811,1665
92920,439
92955,1904
93003,1147
93020,713
93050,498
93086,646
93106,4234
93112,553
93187,2208
93256,4660
93274,4660
93317,34
93341,823
93356,1808
93372,2586
93385,1046
93401,1214
93403,4660
93424,67
93478,1452
93483,24
93547,1225
93556,231
93611,84
93614,84
93615,84
93617,84
93618,84
93631,1183
93642,3257
93674,2315
93746,318
93789,2486
93813,2640
93814,331
93866,1174
93891,925
93948,1046
93974,802
94065,819
94083,761
94085,258
94105,1326
94146,1567
94157,1296
94163,1544
94166,1612
94201,2586
94208,1544
94213,333
94267,190
94320,72
94324,1870
94531,1313
94558,1944
94571,104
94655,1109
94663,4426
94727,4481
94796,43
94800,314
94813,1516
94855,1771
94878,483
94879,1559
94903,521
94931,637
95025,498
95124,926
95142,2425
95177,2760
95192,1211
95225,1242
95258,400
95308,847
95344,1214
95353,93
95357,581
95376,938
95427,1808
95444,3437
95456,945
95461,1232
95477,925
95539,213
95586,1534
95587,1534
95613,558
95647,883
95685,699
95698,3027
95730,66
95736,4534
95788,90
95834,49
95845,689
95958,353
95977,478
96130,3634
96142,819
96158,139
96164,819
96207,1665
96221,119
96236,424
96237,2140
96239,4530
96246,926
96430,2046
96479,375
96488,1293
96500,204
96511,530
96570,498
96612,72
96688,4556
96689,4556
96725,411
96760,77
96792,206
96812,1189
96824,1189
96828,2071
96868,1395
96907,521
96938,1476
96981,190
97018,1718
97023,534
97106,194
97128,270
97129,270
97140,66
97202,270
97219,611
97257,1077
97264,330
97383,2740
97420,3027
97561,946
97607,2615
97659,906
97661,375
97674,849
97682,1081
97698,847
97717,761
97870,84
97871,84
97874,84
97893,365
97983,119
98011,2074
98042,2400
98075,597
98081,1808
98112,1842
98199,2340
98269,1539
98270,2736
98332,1539
98335,1609
98343,400
98354,439
98368,1749
98418,2213
98484,1967
98536,3224
98546,338
98588,1659
98598,926
98625,2208
98663,1997
98669,551
98725,360
98742,258
98764,2977
98804,429
98845,3933
98855,429
98883,353
98930,2586
98963,44
98986,1627
99000,1714
99005,4234
99026,2340
99122,106
99127,417
99160,179
99173,429
99182,265
99183,1646
99188,1511
99219,1302
99270,563
99302,1083
99335,439
99360,1396
99373,1539
99435,3290
99443,604
99505,1190
99560,204
99573,1280
99659,3197
99684,276
99690,1567
99737,498
99780,2567
99811,701
99819,2975
99850,204
99883,72
100001,61
100071,3440
100084,73
100088,1375
100259,2919
100344,1214
100388,2662
100394,189
100452,2142
100464,282
100555,1932
100579,1423
100582,1556
100606,352
100623,1647
100652,416
100656,3584
100695,75
100707,1841
100724,1615
100755,787
100764,2897
100800,926
100833,819
100892,925
100897,568
100918,536
100920,264
100932,1760
101008,870
101019,1539
101145,352
101201,47
101218,1734
101280,1214
101295,123
101383,3150
101389,872
101413,2328
101480,925
101573,1932
101631,845
101649,424
101663,4570
101668,519
101776,2567
101818,483
101861,53
101887,498
101909,2002
101939,2231
101960,433
101974,1214
101983,175
102034,424
102035,424
102093,516
102118,44
102134,1903
102198,168
102292,21
102327,926
102341,1516
102350,664
102383,4426
102398,1204
102502,1302
102507,521
102542,452
102545,3257
102612,9
102636,4346
102751,846
102756,903
102760,2662
102770,3010
102775,638
102776,3437
102786,926
102794,765
102864,2477
102867,2638
102898,90
102931,733
102941,3114
102969,787
102971,521
102978,711
102999,1169
103060,1069
103090,183
103117,561
103118,561
103120,561
103133,845
103148,314
103232,802
103249,1880
103262,4844
103300,2511
103356,3297
103379,378
103400,699
103425,612
103444,4844
103476,3465
103520,3088
103529,2586
103534,15
103544,2698
103626,2362
103633,408
103651,633
103798,941
103802,4115
103808,168
103897,1423
103920,926
103921,4095
103928,259
104062,2047
104066,3345
104176,3437
104191,1412
104281,2195
104347,1214
104350,400
104366,2845
104372,478
104408,2549
104465,436
104469,1661
104481,2340
104494,185
104500,2315
104504,3027
104553,1808
104569,160
104574,413
104619,475
104658,113
104712,561
104737,1516
104761,691
104766,352
104768,352
104770,352
104778,352
104898,1221
104911,585
104997,3027
105027,478
105042,71
105049,71
105089,171
105139,319
105174,257
105204,3437
105210,2586
105230,2301
105238,213
105321,4234
105394,439
105481,66
105500,632
105517,713
105539,1214
105548,784
105595,182
105619,1539
105664,2654
105707,113
105719,360
105732,4570
105780,1264
105792,3022
105844,1661
105873,77
105920,1205
105993,1559
106045,2991
106060,1400
106093,246
106100,2580
106103,246
106173,53
106194,2044
106195,161
106273,3074
106336,101
106385,204
106397,400
106407,1498
106415,100
106506,2907
106810,399
106873,119
107045,1647
107054,209
107068,622
107093,2489
107110,994
107111,2405
107131,761
107186,52
107212,190
107221,2586
107230,3027
107269,802
107337,926
107400,41
107582,947
107678,101
107680,1688
107687,2325
107705,245
107706,245
107709,245
107716,245
107722,181
107729,1544
107736,1078
107776,245
107781,237
107783,436
107856,114
107918,2712
107930,439
107976,2142
107991,444
107992,1440
107996,259
108073,2142
108124,211
108134,44
108179,4309
108184,4976
108191,90
108194,610
108203,1225
108247,636
108259,2340
108268,3197
108325,359
108363,761
108373,2006
108405,903
108411,122
108504,1169
108557,3257
108580,638
108584,1511
108628,478
108640,847
108702,4844
108776,2489
108788,452
108892,2340
108939,593
108941,3748
108978,477
109085,787
109100,1214
109138,356
109149,1932
109175,1579
109195,2400
109197,2002
109204,492
109222,2340
109233,432
109234,432
109242,12
109243,322
109271,518
109310,4721
109351,1169
109368,161
109415,742
109422,52
109437,567
109491,3707
109590,2875
109591,75
109595,115
109596,3981
109648,1346
109663,416
109736,2208
109753,1326
109756,4060
109808,611
109820,995
109859,1067
109891,2486
109927,2760
109934,881
110029,847
110031,2586
110039,2486
110062,333
110102,711
110150,3730
110152,3730
110166,3730
110248,4173
110252,175
110279,584
110288,1345
110311,819
110323,819
110393,1709
110413,745
110416,1214
110425,400
110453,2340
110457,12
110478,2531
110482,1504
110488,1221
110507,76
110509,942
110512,76
110514,558
110523,646
110557,1214
110648,163
110650,331
110669,1584
110743,2679
110748,76
110775,761
110776,761
110777,761
110816,75
110845,498
110854,1103
110936,3027
110946,422
111008,733
111022,1486
111031,3297
111123,228
111139,4570
111167,1279
111170,1279
111172,4346
111213,211
111230,4022
111312,3410
111376,2340
111414,2586
111430,2586
111482,7
111550,400
111580,406
111606,804
111610,474
111650,1546
111722,271
111726,271
111754,14
111770,2208
111787,1516
111814,2810
111829,632
111832,1399
111861,558
111906,3489
111955,2567
111985,2242
112014,228
112046,632
112055,508
112056,2340
112067,622
112069,622
112070,1967
112089,2549
112124,925
112169,993
112285,2897
112313,516
112315,2732
112326,516
112327,2946
112408,108
112416,211
112428,607
112477,4861
112494,585
112595,915
112623,2140
112668,2426
112685,785
112689,1214
112724,791
112758,1023
112768,3027
112786,511
112788,2074
112792,511
112799,1960
112813,94
112814,94
112821,94
112824,1183
112825,1183
112827,1183
112858,521
112925,1964
113034,310
113052,408
113067,1273
113150,1612
113186,1326
113192,562
113217,624
113270,1182
113332,762
113369,336
113380,59
113434,1986
113587,178
113592,89
113628,4426
113748,1001
113753,668
113764,2135
113773,123
113814,498
113840,2580
113863,974
113905,384
114137,3257
114138,2845
114258,433
114283,1182
114293,1345
114300,3409
114302,3088
114303,1521
114319,4668
114322,53
114343,477
114369,501
114378,115
114379,115
114393,102
114402,204
114473,2698
114513,4173
114536,292
114561,1345
114651,191
114686,584
114687,584
114690,584
114732,946
114756,378
114761,12
114768,2531
114810,2325
114872,1177
114916,1476
115002,521
115024,2213
115054,973
115062,167
115070,992
115116,2489
115144,1718
115175,3707
115226,1615
115238,4570
115260,925
115271,322
115348,1229
115476,563
115521,111
115533,2340
115587,1204
115598,3027
115788,2170
115914,2853
115952,2740
115966,1784
115979,1046
116096,2340
116101,2516
116154,137
116158,84
116168,945
116177,478
116210,784
116233,822
116334,459
116407,291
116418,1279
116452,1221
116460,1932
116581,938
116596,1967
116597,1521
116682,766
116690,445
116731,329
116757,349
116789,2586
116840,929
116877,3150
116893,926
116912,367
116969,497
116982,196
116984,1365
117068,2589
117069,1065
117075,2810
117261,276
117356,3953
117368,1665
117409,1665
117427,3147
117486,2875
117507,945
117539,454
117542,3069
117583,1904
117597,2295
117609,1903
117614,4115
117624,4234
117667,630
117816,4734
117839,459
117848,1937
117907,1302
117923,562
118002,819
118030,842
118077,1260
118086,1295
118088,706
118113,3089
118171,85
118203,818
118232,380
118233,521
118252,1033
118295,29
118315,3224
118346,318
118378,521
118399,2640
118408,847
118433,1229
118454,4812
118476,3892
118500,473
118620,1511
118660,819
118665,3010
118792,4426
118813,1544
118840,2736
118863,720
118905,762
118909,1870
118922,963
118929,1280
118943,1659
118948,1063
118972,926
119016,352
119023,352
119025,352
119092,521
119100,1368
119112,278
119170,1688
119215,1109
119246,36
119275,439
119305,1354
119359,2340
119385,2316
119487,1841
119495,375
119535,2935
119540,166
119568,211
119727,772
119813,784
119819,217
119854,2340
119948,3147
119952,119
120070,672
120216,498
120294,938
120296,970
120326,3027
120328,561
120380,2698
120388,442
120449,1134
120511,119
120579,1214
120595,2426
120615,497
120631,2426
120699,2340
120721,119
120769,2648
120923,1346
120942,2
120959,478
120970,521
120977,1346
120984,787
120989,1967
120990,1490
121006,591
121097,1738
121125,584
121135,952
121174,1229
121188,746
121208,1251
121217,72
121262,439
121270,1539
121302,4861
121306,1375
121312,819
121344,282
121361,2845
121380,3724
121441,282
121462,1189
121475,591
121482,1189
121514,2580
121529,3257
121551,563
121594,4050
121596,1612
121609,3147
121638,1718
121673,199
121740,919
121764,15
121768,282
121794,1056
121850,1302
121895,2586
121919,2008
121926,2875
121944,1820
121995,2461
122005,1183
122007,1183
122019,1615
122021,651
122050,551
122110,498
122115,513
122147,485
122267,375
122330,477
122338,282
122368,3484
122473,84
122517,2340
122537,140
122538,2400
122539,2400
122553,245
122558,1564
122613,271
122622,271
122664,761
122666,761
122728,105
122730,2074
122814,119
122815,1260
122823,369
122874,663
122915,1539
122929,162
122965,12
122983,2831
123033,945
123064,2531
123091,1280
123096,4231
123128,62
123137,926
123159,2340
123181,791
123183,66
123228,3707
123237,729
123267,919
123297,2178
123304,19
123315,2615
123426,3
123451,2325
123508,1878
123529,1169
123533,439
123563,350
123654,2188
123681,2340
123802,3010
123836,1083
123842,1534
123844,1534
123845,1534
123949,631
123953,2340
123975,113
124033,643
124082,3842
124086,1212
124093,2436
124094,1219
124119,869
124176,1229
124196,1214
124215,2531
124220,282
124223,179
124244,168
124281,854
124283,854
124351,1842
124384,2975
124405,3515
124469,2574
124476,81
124481,1380
124498,1615
124578,404
124599,784
124602,1486
124690,849
124773,216
124786,1504
124819,1169
124908,87
124945,4540
124948,4540
124952,4540
124977,1698
124992,2340
125000,282
125100,942
125127,3707
125167,1596
125175,1596
125238,2195
125289,1390
125304,1222
125335,1326
125406,819
125538,33
125772,2586
125774,766
125825,1214
125857,595
125994,3254
126017,2810
126054,1786
126072,422
126115,3165
126184,2213
126223,668
126245,3470
126263,926
126278,276
126362,215
126382,1828
126397,239
126430,115
126433,115
126438,127
126441,115
126549,411
126668,459
126693,3044
126694,1190
126713,439
126741,3164
126757,123
126775,257
126779,556
126799,1391
126810,2972
126841,3665
126867,926
126868,664
126968,4060
126974,21
126979,1279
127043,622
127074,1204
127075,3
127085,813
127128,367
127182,2600
127199,497
127218,3257
127262,497
127273,1280
127277,230
127282,1154
127332,1749
127339,310
127341,3
127345,1539
127346,310
127358,2362
127388,3
127411,3010
127536,1214
127568,139
127683,2855
127711,992
127731,1069
127782,968
127787,1816
127819,802
127821,1808
127928,2340
127958,89
127960,89
127991,1946
128002,4844
128018,71
128025,1841
128026,2369
128060,378
128125,1506
128205,248
128209,1960
128214,29
128229,2586
128249,1771
128316,351
128420,1786
128438,1214
128494,558
128544,186
128583,2679
128604,926
128608,1946
128627,556
128633,1486
128645,1232
128646,1316
128696,688
128705,3437
128737,952
128781,2002
128808,1320
128824,292
128871,1126
128901,1412
128994,3472
128999,2513
129002,322
129020,1718
129068,1516
129143,1647
129164,1937
129187,399
129272,413
129305,1504
129389,711
129562,439
129663,994
129710,2376
129718,390
129719,71
129721,71
129787,3
129804,4861
129819,322
129861,1556
129913,1067
129923,2301
129997,34
130042,2845
130050,854
130124,456
130135,2296
130245,3224
130396,254
130418,1077
130442,3417
130445,223
130542,282
130548,406
130580,520
130583,1205
130619,439
130635,2400
130722,1602
130724,4481
130923,1354
130970,80
131037,3237
131043,400
131061,847
131093,2698
131181,2567
131182,1539
131211,1539
131232,117
131344,3489
131351,1221
131416,1932
131427,4721
131442,4284
131492,688
131554,1542
131606,412
131647,377
131652,668
131663,2028
131874,2845
131921,3714
131925,2712
131944,253
131985,1273
132000,3362
132031,4158
132051,3737
132215,2114
132270,4346
132274,4346
132278,206
132284,206
132286,206
132287,206
132318,819
132408,369
132409,101
132457,3127
132461,1986
132503,228
132531,117
132608,3114
132670,375
132671,17
132725,117
132737,605
132756,115
132763,115
132771,179
132794,585
132823,1076
132830,1346
132836,254
132870,4294
132912,3900
132915,733
132917,1476
132950,3364
132968,411
133069,502
133087,205
133099,263
133115,1190
133133,3257
133152,638
133273,1744
133283,503
133308,4615
133331,961
133416,1170
133562,3254
133589,2957
133599,1046
133617,1325
133679,4962
133720,334
133734,319
133735,688
133754,119
133761,4220
133777,711
133831,585
133887,128
133904,1354
133918,1476
133986,1093
134045,1205
134064,90
134084,1593
134160,204
134175,315
134194,1072
134195,1880
134221,610
134224,610
134225,610
134228,610
134231,643
134247,65
134328,175
134358,1077
134417,422
134429,2208
134505,93
134561,2297
134663,34
134714,887
134759,338
134809,1192
134811,297
134831,733
134868,1136
134888,2436
134894,847
134925,1229
134935,4095
134939,1332
134980,1214
135006,367
135014,78
135071,2074
135088,605
135104,1986
135115,400
135151,245
135174,2531
135216,44
135241,338
135271,3724
135302,162
135305,926
135311,182
135360,3197
135378,175
135409,400
135434,4541
135499,1805
135519,4222
135539,245
135637,4426
135652,655
135693,119
135702,2698
135747,108
135843,1214
135867,2857
135937,259
135942,521
135953,3410
135954,2357
135956,2074
136177,20
136179,20
136186,2511
136208,73
136209,4346
136210,82
136211,4346
136220,2855
136222,2855
136234,556
136296,488
136344,200
136446,4666
136452,185
136512,563
136574,282
136589,536
136590,292
136695,622
136696,2074
136713,118
136733,11
136748,1670
136771,558
136774,2044
136793,993
136798,1504
136805,433
136916,1171
136918,755
136925,348
136931,2055
136935,2732
136947,2325
136948,2930
136950,332
136953,105
136963,1718
137008,1516
137036,2031
137050,2340
137052,1964
137114,1483
137144,201
137178,2567
137182,2977
137236,1516
137265,3150
137338,213
137370,2074
137392,3027
137498,1072
137503,1072
137527,761
137545,761
137761,664
137766,664
137778,259
137824,3114
137880,1346
137968,1851
137990,1423
138024,2340
138036,320
138067,4594
138082,498
138094,2387
138098,475
138186,3996
138211,282
138218,564
138272,668
138273,1001
138301,473
138325,271
138399,226
138405,974
138406,974
138407,395
138428,123
138446,942
138475,1119
138501,1354
138523,173
138586,885
138627,504
138652,952
138750,2195
138799,1615
138828,292
138881,2586
138889,555
138890,555
138913,536
138930,667
138993,2232
139089,2698
139102,483
139160,1615
139165,1326
139178,4861
139208,1150
139293,1230
139308,1154
139315,1264
139317,375
139356,3114
139398,2531
139407,102
139410,1870
139413,193
139490,430
139534,316
139540,2089
139614,1467
139674,2213
139700,1109
139711,4115
139757,2475
139762,358
139840,3437
139847,179
139890,1483
139914,161
139954,3437
139994,513
140014,506
140141,221
140174,516
140199,93
140265,3224
140298,423
140352,3953
140392,635
140434,707
140456,119
140470,2074
140476,322
140510,415
140620,2074
140683,617
140689,1346
140717,915
140741,641
140762,802
140937,362
140945,12
140949,2302
140989,926
141005,375
141007,561
141110,204
141160,548
141177,1904
141201,938
141206,267
141226,556
141236,2586
141245,4087
141301,952
141343,331
141379,669
141436,315
141467,4282
141471,4282
141498,1408
141599,1295
141618,497
141635,2340
141711,2698
141751,1214
141836,448
141989,1771
142115,2340
142163,1496
142229,1647
142230,2008
142299,338
142383,2820
142400,625
142413,44
142427,2698
142439,4234
142454,2461
142514,1516
142583,2394
142595,1214
142627,1078
142680,1816
142708,24
142745,1786
142773,46
142820,190
142827,1665
142980,1202
143005,1841
143084,1121
143095,297
143104,1184
143147,564
143159,646
143180,926
143271,2047
143298,498
143357,1251
143359,1251
143368,1612
143384,459
143401,4087
143438,162
143456,1483
143470,2586
143495,1346
143573,858
143575,338
143589,161
143603,762
143608,1659
143671,508
143714,733
143715,2325
143748,945
143750,119
143979,1103
143980,2586
144017,367
144025,547
144036,3584
144045,453
144067,3198
144069,275
144083,367
144106,1734
144127,2555
144151,22
144191,610
144193,610
144221,1343
144241,2296
144252,635
144255,635
144283,78
144320,1121
144321,1214
144348,1718
144403,1603
144416,209
144441,1556
144469,146
144502,3127
144507,608
144541,44
144629,1213
144713,3254
144738,558
144759,498
144800,282
144876,782
144919,733
144956,3724
144958,179
144982,161
145089,17
145091,2208
145106,2301
145180,447
145288,4844
145293,733
145294,283
145300,282
145448,3953
145503,585
145526,1483
145537,2875
145542,1214
145588,11
145595,3791
145638,4570
145667,498
145706,72
145710,4234
145748,755
145753,391
145796,498
145797,2340
145811,71
145886,367
145910,1357
145911,3114
145912,4234
145927,1659
145932,3114
146062,1944
146125,193
146209,3027
146227,2
146229,6
146269,9
146298,3069
146317,1170
146326,2425
146401,400
146452,1326
146453,1214
146480,209
146481,209
146488,209
146527,1214
146593,2163
146619,1960
146623,2047
146661,2163
146668,100
146709,1567
146773,906
146859,33
146898,280
146900,280
146955,2875
147000,2730
147105,271
147107,271
147122,1380
147132,284
147145,819
147147,677
147152,331
147214,3197
147259,651
147273,520
147315,43
147416,113
147500,945
147571,1574
147607,3842
147613,926
147649,3150
147735,851
147760,3196
147766,1254
147778,2820
147833,2304
147835,1718
147842,1440
147857,3257
147912,1214
147916,3515
147931,595
147969,2132
147977,439
147982,2132
148008,1718
148017,878
148039,1169
148080,878
148087,878
148090,878
148142,39
148221,1700
148248,4294
148286,789
148417,1035
148423,1035
148444,200
148445,365
148515,974
148532,639
148535,639
148541,1214
148592,4844
148649,1260
148667,498
148676,904
148725,200
148741,4570
148815,498
148848,761
148870,1749
148899,1264
148907,53
148912,4087
148918,300
148944,835
148960,179
149139,859
149140,378
149143,859
149144,859
149145,859
149180,2366
149190,1174
149197,3022
149247,1119
149259,434
149285,1504
149319,736
149339,1122
149432,2231
149458,581
149459,92
149474,788
149492,3707
149495,938
149579,400
149680,149
149703,2222
149744,762
149759,1134
149809,497
149819,3842
149826,925
149852,938
149899,4087
149937,1133
149946,4426
149965,819
149985,492
150023,3730
150038,2231
150045,2208
150048,3836
150058,114
150077,391
150139,2586
150183,3290
150207,2340
150211,2362
150243,3114
150252,4087
150274,534
150312,15
150327,946
150359,12
150371,1718
150430,439
150444,1572
150450,2325
150470,3360
150515,1352
150522,1659
150543,742
150549,200
150611,2425
150707,719
150736,2580
150741,1225
150755,1584
150787,4844
150815,2195
150988,124
150998,2537
151034,5
151088,4844
151094,175
151159,1718
151205,2586
151254,162
151259,478
151266,2489
151269,2489
151410,938
151456,466
151478,926
151531,128
151659,211
151748,466
151750,466
151751,466
151824,1214
151849,1808
151855,452
151862,18
151976,1574
152001,985
152006,2662
152199,1183
152220,2297
152237,1214
152299,1807
152314,655
152320,1069
152370,2059
152407,1808
152436,3707
152440,622
152486,664
152512,2845
152543,857
152557,1326
152589,625
152594,179
152623,1410
152770,282
152778,1288
152840,1873
152841,1718
152868,1771
152903,258
152968,3791
153075,2857
153081,3164
153115,558
153118,2810
153130,517
153172,3027
153173,439
153222,926
153287,492
153391,857
153491,845
153577,1828
153636,53
153667,498
153672,652
153687,1828
153688,229
153838,491
153920,413
153965,2242
153979,2340
153991,2002
154047,162
154066,2400
154138,578
154140,1467
154141,1214
154146,400
154202,2340
154218,787
154240,2436
154244,478
154277,1083
154282,1083
154321,2845
154368,747
154372,693
154377,12
154384,2376
154396,1664
154417,350
154506,876
154509,1808
154531,498
154604,3169
154620,2567
154675,4050
154741,1786
154776,4844
154817,553
154832,297
154864,3714
154922,926
154963,802
154972,926
154979,1174
155025,2845
155031,993
155064,1391
155096,1422
155103,3169
155108,193
155111,193
155142,2567
155151,2857
155211,4660
155316,1084
155318,418
155320,2297
155380,2760
155398,556
155513,209
155533,3714
155537,1214
155539,1885
155547,498
155598,2044
155663,400
155666,841
155697,1834
155754,787
155770,442
155786,1922
155845,209
155846,422
155864,1438
155868,1346
156021,614
156043,369
156044,369
156060,204
156093,2615
156150,1647
156266,713
156330,786
156415,1410
156457,34
156489,1421
156498,1516
156667,453
156691,2698
156757,2047
156772,2150
156783,3094
156784,1302
156820,3882
156874,7
156876,7
156950,33
156987,57
156993,643
157044,1718
157047,1169
157048,2586
157060,3381
157089,884
157140,876
157161,30
157258,228
157272,374
157349,259
157352,1212
157416,993
157436,433
157449,4065
157451,475
157564,783
157587,1103
157592,179
157624,610
157635,1647
157659,1346
157669,221
157724,2405
157752,1476
157852,1932
157901,1506
157915,439
158005,3257
158013,1302
158023,638
158056,119
158073,2511
158129,403
158156,945
158208,1647
158287,2089
158327,2845
158407,2296
158454,819
158496,267
158497,1828
158534,486
158573,777
158577,1214
158592,622
158674,17
158734,729
158753,585
158802,30
158820,925
158841,746
158869,3257
158906,729
158917,1136
158928,90
159005,819
159036,639
159037,1967
159043,2848
159053,2857
159145,1221
159159,643
159172,3789
159178,283
159187,4284
159226,316
159229,380
159374,1567
159455,452
159503,32
159553,2586
159862,1946
159866,78
159867,2011
159868,3254
159870,563
159929,105
159959,1986
159972,82
159988,34
160049,1870
160063,3472
160129,1967
160179,292
160253,1946
160294,1805
160383,2315
160397,974
160407,3707
160435,179
160441,88
160502,746
160536,347
160597,1858
160661,1214
160681,1516
160690,4615
160700,521
160702,669
160749,2357
160770,3410
160798,132
160818,517
160853,316
160859,2362
160909,664
160934,643
160996,787
161006,1617
161090,1326
161142,200
161157,3027
161202,1293
161205,1873
161231,360
161232,3437
161270,4721
161271,1932
161307,181
161318,822
161328,719
161336,2875
161382,2567
161395,2425
161427,2926
161453,622
161457,4115
161472,3147
161487,464
161587,995
161590,1504
161631,3996
161640,2213
161645,1121
161659,508
161707,348
161737,2340
161757,53
161781,335
161796,10
161829,1150
161873,71
161883,71
161912,1214
161938,125
162036,1093
162112,1229
162229,554
162263,80
162278,433
162294,254
162314,1254
162361,375
162365,452
162404,789
162406,689
162427,622
162503,276
162579,309
162584,439
162598,367
162613,784
162648,1023
162652,2698
162679,1232
162709,17
162714,2810
162722,1408
162739,3831
162776,1665
162804,631
162823,320
162845,380
162879,504
162905,2095
162935,2074
162974,400
162977,3254
163015,17
163023,970
163046,118
163070,772
163082,521
163140,309
163163,1001
163166,668
163200,1937
163205,784
163285,2135
163294,1070
163301,252
163303,448
163311,1214
163339,4844
163452,42
163485,83
163486,375
163495,2977
163587,37
163588,2537
163711,44
163775,555
163778,3707
163816,1147
163865,1293
163894,2521
163914,966
163919,1516
163920,2698
164009,2461
164014,209
164015,4861
164033,3094
164035,2933
164042,4305
164111,4844
164133,366
164140,1214
164151,439
164157,375
164230,2387
164231,338
164236,883
164250,3254
164309,3836
164375,318
164387,625
164399,1476
164421,2586
164427,1102
164456,160
164476,1521
164480,603
164490,2213
164515,1229
164600,521
164602,12
164604,4158
164668,179
164686,746
164710,2521
164738,520
164812,1214
164828,1339
164985,26
165032,4844
165039,1204
165040,1214
165101,4346
165121,448
165124,3224
165125,1438
165128,322
165131,2302
165139,741
165141,2008
165194,1932
165212,3953
165323,119
165352,463
165389,4346
165406,490
165419,199
165430,3437
165463,265
165469,2820
165503,2168
165511,1486
165535,2157
165680,84
165706,604
165812,4060
165873,745
165935,475
165937,945
166059,885
166072,2531
166077,17
166089,119
166105,548
166117,691
166130,3150
166143,1559
166158,416
166162,416
166163,3584
166165,1841
166170,1841
166173,1841
166191,175
166202,618
166225,416
166267,161
166344,669
166494,367
166530,942
166536,162
166545,843
166549,497
166561,611
166566,2340
166735,181
166768,178
166867,3114
166893,3410
166948,3568
167100,1260
167220,729
167246,938
167296,305
167319,563
167320,926
167382,421
167426,358
167436,4234
167572,1960
167642,521
167695,4231
167731,1182
167797,1511
167799,84
167800,84
167802,84
167804,84
167806,84
167811,84
167882,625
167886,427
167893,1841
167906,1824
168016,1121
168056,282
168084,564
168111,584
168149,1214
168180,2575
168182,2575
168278,1251
168280,1251
168282,1251
168287,790
168327,1046
168431,591
168437,163
168501,515
168508,245
168522,1244
168526,1870
168536,2668
168553,2089
168555,2089
168570,1659
168572,1870
168584,4220
168585,1134
168608,439
168624,478
168637,423
168646,471
168662,101
168715,2351
168719,1214
168720,2351
168743,3254
168752,4346
168754,28
168776,783
168784,1081
168827,88
168868,1109
168941,2340
168972,217
168984,2586
169028,1649
169044,453
169076,228
169162,1214
169175,600
169209,2296
169284,1440
169293,858
169330,1932
169353,2857
169366,200
169423,821
169466,367
169493,234
169502,320
169543,851
169552,1738
169637,119
169642,3208
169697,1749
169736,4294
169816,4426
169845,557
169867,558
169896,4556
169906,1352
169911,1109
169922,530
169941,926
169977,2004
170001,2328
170021,2845
170045,145
170064,1380
170067,925
170107,207
170199,784
170242,1231
170269,1295
170291,292
170304,906
170327,144
170339,688
170387,375
170410,367
170461,3224
170493,2586
170584,556
170619,119
170622,2362
170680,170
170690,2730
170730,1162
170756,442
170763,787
170796,1205
170798,40
