id,Labels
86368,2322
86370,42179
86373,1810
86374,3874
86375,59671
86376,9520
86377,21930
86378,7583
86380,3035
86381,61449
86383,17112
86384,26916
86385,5838
86386,6436
86387,27465
86388,3874
86389,9520
86394,9484
86395,21872
86396,42862
86397,7179
86400,5838
86401,10503
86402,3874
86406,30444
86407,7878
86408,9332
86410,3874
86412,9759
86415,7583
86417,26916
86421,4867
86422,4464
86423,53921
86425,7583
86426,3874
86427,7583
86429,10040
86430,568
86431,1722
86433,1722
86435,3874
86439,27209
86441,10040
86442,8939
86444,64600
86445,823
86448,3874
86449,38354
86451,17240
86452,14934
86455,3389
86458,34485
86459,70366
86463,67815
86464,63016
86465,3874
86467,8440
86470,34499
86471,7543
86472,17240
86477,1775
86478,12
86482,1378
86483,3389
86485,33737
86486,63016
86487,34485
86490,7583
86492,4464
86493,19265
86494,6588
86497,4464
86498,25175
86501,63016
86502,8440
86503,12987
86504,36564
86506,24840
86507,5838
86509,13666
86511,14934
86513,24551
86514,36730
86518,5896
86520,1722
86524,4464
86526,3874
86527,17240
86536,14934
86538,14934
86539,14934
86542,4464
86543,14934
86544,3874
86545,1368
86548,13666
86550,24551
86551,9520
86552,18053
86554,67815
86555,17240
86556,4464
86557,31257
86558,70394
86560,22048
86561,18920
86563,10040
86564,7583
86565,11289
86566,9180
86567,13167
86568,26098
86569,14934
86570,14934
86571,31257
86574,6495
86578,6495
86581,14934
86585,27465
86587,3874
86590,9725
86591,59340
86593,39404
86595,30828
86599,7969
86600,26702
86603,9484
86605,6436
86606,198
86608,27465
86609,5165
86611,14934
86613,10678
86617,24254
86618,46031
86623,13331
86624,1045
86625,47947
86626,3874
86629,3874
86630,4464
86632,17240
86633,3876
86634,21666
86635,51122
86637,598
86639,51286
86640,32319
86641,44959
86643,51286
86646,34499
86647,26142
86649,3876
86650,3874
86654,2946
86658,23076
86660,9992
86661,7583
86662,16366
86663,67815
86664,32319
86665,12941
86667,14934
86669,34499
86672,3874
86673,17112
86674,27465
86677,7583
86679,8536
86682,25188
86685,1722
86687,19625
86689,1722
86690,14934
86692,752
86695,14934
86697,32319
86699,26916
86701,26916
86702,26916
86703,8488
86705,30027
86707,27209
86708,3874
86711,3111
86712,17621
86713,7583
86714,51286
86717,17112
86718,51286
86719,2946
86721,4464
86722,49182
86724,14934
86725,7583
86730,8440
86731,10040
86732,3874
86734,39472
86735,37562
86737,6495
86738,13666
86741,13666
86742,22048
86745,32313
86747,42846
86748,7583
86750,1045
86752,64598
86753,42846
86755,7179
86756,1045
86758,5165
86759,12827
86761,14298
86762,3863
86763,1638
86764,10678
86766,38354
86768,6495
86772,46031
86773,3874
86776,13666
86778,14934
86779,3874
86781,8003
86782,59339
86783,5896
86784,29528
86786,70462
86787,32313
86788,14934
86789,34038
86794,25188
86798,6943
86800,9484
86801,27209
86804,14934
86805,7179
86812,14820
86814,4464
86815,4464
86816,34485
86818,7583
86820,14934
86822,9484
86830,43463
86831,19346
86832,33368
86833,1722
86834,11671
86838,3874
86842,4333
86845,4464
86846,4464
86847,64600
86850,8540
86851,64600
86854,27209
86855,6128
86856,4464
86857,64600
86858,64600
86859,13666
86862,64598
86865,19332
86871,10040
86872,32313
86873,44760
86874,13666
86876,27465
86878,32313
86879,33597
86880,44760
86881,20433
86882,7583
86883,42243
86887,13666
86888,50618
86889,14934
86890,59982
86891,34486
86892,3761
86893,27455
86895,7583
86896,4464
86900,18902
86901,3874
86903,34485
86904,7583
86906,27465
86907,14934
86908,2367
86909,9518
86910,3389
86912,42122
86915,49025
86918,70510
86919,27209
86920,7583
86921,41310
86925,4464
86927,7583
86928,6980
86929,5165
86930,3874
86933,26142
86934,44760
86937,34499
86938,8440
86940,7583
86942,18053
86943,27455
86945,734
86946,27455
86947,10678
86949,42179
86950,5122
86953,30667
86954,24060
86956,26915
86957,9520
86960,13167
86961,796
86963,10040
86964,9520
86965,1638
86966,24840
86967,3389
86969,5838
86970,3389
86971,1722
86972,1638
86976,64600
86977,64600
86978,1638
86979,31508
86981,64600
86982,31257
86984,18902
86986,7754
86988,63016
86989,3040
86993,63016
86994,27209
86995,1895
86997,4464
86998,7525
87005,17240
87007,16375
87008,6436
87009,925
87010,17112
87012,39332
87014,13331
87016,14934
87018,8434
87019,51286
87020,3035
87023,1638
87024,14934
87026,5794
87027,34485
87028,3863
87029,3874
87031,13666
87032,70552
87033,7583
87035,16540
87036,7583
87041,12107
87042,3874
87043,9520
87046,14934
87047,13666
87049,7583
87050,7583
87051,7583
87053,7583
87054,374
87055,14882
87056,9520
87057,18902
87058,13167
87059,52255
87062,8939
87063,16375
87064,27455
87065,43235
87071,6407
87073,25558
87074,5274
87075,26237
87079,3863
87080,39472
87081,13709
87082,27465
87084,7333
87085,14934
87087,4464
87088,9520
87089,31257
87090,27465
87092,27465
87093,26913
87096,34499
87097,12107
87098,15081
87099,5838
87102,26142
87104,5401
87106,6980
87109,10040
87110,30418
87111,4464
87112,7583
87113,64600
87114,7583
87117,5838
87120,6803
87121,51176
87122,3035
87123,14934
87124,35996
87125,10040
87126,64600
87127,64600
87128,42179
87129,64600
87130,21044
87131,6495
87132,5979
87133,27465
87135,3035
87136,27465
87137,5744
87140,6672
87141,3874
87144,63016
87145,4275
87148,7583
87150,1045
87152,61229
87153,19332
87154,3060
87155,49498
87157,17112
87162,12865
87164,12865
87165,3863
87166,3863
87167,6803
87168,1696
87171,34499
87172,14934
87174,2946
87177,4464
87180,44542
87181,6436
87186,27209
87187,67815
87189,34499
87193,63016
87194,7161
87195,59844
87197,7754
87198,2946
87199,2531
87200,10399
87201,19129
87202,4464
87204,3761
87207,12048
87208,27465
87210,70620
87212,27209
87214,34681
87216,13666
87217,18902
87218,7583
87219,4915
87222,23760
87223,19625
87224,57701
87225,4464
87226,1045
87227,18053
87230,54786
87231,13665
87232,5165
87235,13666
87239,7583
87240,19349
87241,4464
87242,3035
87243,7583
87246,1636
87250,70632
87255,59378
87256,11292
87259,27209
87261,2160
87263,18902
87265,6495
87266,4464
87267,4464
87268,24864
87270,4464
87271,243
87273,734
87275,1722
87276,6980
87277,6480
87278,5838
87279,14116
87280,51286
87281,9830
87282,2160
87283,13331
87284,31257
87285,17372
87286,27465
87288,18053
87289,59949
87294,7179
87296,17112
87299,13167
87300,44942
87301,4464
87302,1378
87306,14182
87309,27465
87310,47906
87311,9514
87313,9520
87314,3874
87316,19395
87318,40905
87320,4464
87321,33023
87322,47906
87323,27209
87324,3060
87325,1638
87326,10040
87327,16772
87328,34499
87329,4464
87331,3874
87334,70656
87335,59949
87336,27455
87338,10678
87340,27209
87343,13167
87344,7583
87346,4464
87347,14934
87349,9379
87352,4464
87353,16101
87355,53921
87356,13666
87358,14934
87359,9514
87361,8440
87362,34499
87363,5896
87364,17240
87365,59606
87367,32313
87370,32087
87371,8939
87373,13666
87374,3874
87377,9303
87378,7583
87380,3874
87382,4867
87383,3192
87386,1775
87389,47906
87390,25188
87391,3379
87400,7583
87401,3035
87403,19152
87404,11105
87406,3874
87407,5838
87408,7583
87411,13333
87413,4464
87415,13666
87418,19346
87419,7493
87420,13666
87421,13890
87422,7583
87423,33936
87424,4464
87426,3874
87427,10117
87429,3874
87430,14934
87434,18902
87435,15151
87436,26916
87438,14412
87440,14412
87441,14412
87442,1722
87443,20934
87446,3874
87449,16375
87450,27455
87453,27455
87455,14412
87456,5210
87457,13167
87458,7333
87461,70687
87463,3874
87464,7583
87466,51784
87467,7583
87469,25175
87470,24115
87471,14934
87472,32313
87473,7583
87477,46031
87478,2710
87479,27465
87480,5158
87482,29506
87483,4333
87484,10040
87485,42843
87489,59655
87490,7333
87491,33006
87493,67659
87494,4333
87496,2710
87497,4333
87498,25188
87499,14934
87500,10040
87502,13666
87503,7583
87504,3874
87505,11993
87508,21416
87511,2058
87513,27209
87515,27465
87516,34499
87517,46515
87520,46031
87521,6436
87522,34499
87524,13666
87526,6278
87530,3874
87531,687
87533,60467
87538,13666
87540,4464
87543,13666
87545,1696
87546,47979
87549,4464
87550,20235
87551,19346
87554,22048
87555,17112
87556,13666
87558,32482
87562,59340
87565,3874
87567,3902
87569,21455
87571,24509
87572,10217
87575,7583
87577,10356
87581,44362
87582,27209
87584,27209
87586,5838
87588,4464
87590,3874
87591,24840
87592,27209
87593,3035
87594,4464
87596,13666
87598,3874
87600,7583
87601,13666
87602,70727
87603,4464
87604,59340
87607,64600
87608,2946
87615,10678
87618,19346
87619,7583
87621,5838
87622,14934
87625,10921
87626,494
87630,70737
87631,1378
87632,48376
87635,4464
87636,5744
87638,34485
87639,43952
87640,32319
87641,32319
87642,48376
87643,4464
87645,916
87646,5027
87648,30273
87649,5838
87650,11289
87651,11996
87652,26877
87656,17295
87658,8849
87659,54050
87660,4464
87661,67815
87667,3874
87668,32319
87672,7583
87674,312
87675,34486
87677,31257
87678,27465
87679,31257
87680,42863
87681,14758
87682,7583
87683,7583
87691,13799
87694,51784
87695,13167
87696,8536
87697,47605
87698,64600
87699,64600
87700,6436
87702,46616
87704,18902
87705,3874
87706,5158
87707,7583
87709,1775
87711,11289
87712,32319
87714,7583
87716,14934
87717,9830
87718,14934
87720,7583
87721,7583
87722,14934
87723,12980
87725,5838
87726,17112
87728,44760
87730,14934
87734,7583
87735,7583
87736,22086
87737,26142
87739,53931
87742,51286
87743,1045
87744,9520
87746,27465
87747,14934
87751,67815
87753,18902
87755,7583
87756,2946
87759,34499
87761,13331
87762,18902
87763,4464
87765,7583
87767,11105
87768,67815
87769,43080
87771,10678
87772,8001
87774,4464
87775,13666
87778,64600
87780,6436
87781,34499
87782,64600
87785,4398
87794,43777
87797,14424
87798,70796
87799,5906
87800,27455
87801,1391
87802,5158
87803,10040
87804,5838
87807,10040
87808,3874
87810,21420
87812,1640
87813,5165
87814,5158
87815,1638
87816,18902
87819,42862
87820,8089
87821,23681
87823,23681
87824,43952
87826,10040
87828,42862
87829,7756
87833,4464
87834,7583
87835,27465
87837,4464
87838,50502
87840,9484
87844,5838
87845,7583
87846,42243
87847,32313
87848,32313
87850,4464
87851,15626
87852,13666
87853,10040
87855,27209
87857,1722
87858,7583
87859,14934
87861,27209
87862,70824
87863,2946
87864,14934
87865,9518
87866,13331
87867,22048
87869,14934
87874,6436
87876,27465
87879,52237
87880,17112
87881,9507
87883,9484
87884,13666
87885,26916
87886,19332
87887,15151
87889,26916
87891,14167
87892,5838
87893,14934
87896,12403
87897,3874
87898,23496
87899,3874
87902,5204
87904,3035
87906,14604
87910,2322
87912,4464
87913,3874
87914,14934
87915,3874
87916,7583
87917,27209
87921,17240
87923,19346
87925,9653
87926,10503
87927,64600
87928,9484
87930,51286
87932,3453
87933,23044
87934,21405
87935,27209
87937,7583
87939,1722
87940,13331
87942,7179
87943,3874
87944,3389
87946,19346
87947,15151
87949,14934
87950,15151
87952,22879
87954,6214
87956,3874
87957,14934
87961,67815
87962,27209
87963,3389
87964,41193
87965,5838
87967,32287
87969,14934
87970,8089
87971,12865
87972,4464
87975,31257
87977,43952
87978,32319
87979,44760
87982,3874
87985,43083
87986,12107
87988,4464
87989,39006
87990,8779
87991,51176
87992,5838
87993,46703
87995,26142
87996,70878
87997,51286
87998,51176
87999,19332
88000,1378
88002,34499
88004,33216
88007,19346
88008,36127
88010,5838
88011,60707
88020,32319
88021,35524
88026,1722
88030,32319
88031,6280
88035,18902
88036,3907
88038,6495
88039,2946
88042,67815
88044,7583
88045,24551
88046,20235
88048,7583
88051,51137
88052,4464
88053,26142
88054,27209
88055,27209
88056,42843
88057,27465
88060,51375
88063,13666
88064,19346
88066,14934
88067,4151
88069,12107
88071,31510
88072,49032
88073,14934
88074,7179
88075,30276
88076,28292
88081,14934
88083,70906
88088,27209
88093,9520
88095,20235
88096,1696
88099,14934
88100,22014
88101,3874
88106,27455
88107,7583
88108,26142
88109,5940
88116,27465
88117,14934
88119,6588
88120,1722
88121,3389
88122,4464
88123,24840
88124,17112
88125,46031
88127,41309
88130,3874
88131,5838
88139,3761
88140,59655
88142,14934
88147,14934
88148,7583
88149,1045
88150,24058
88152,47904
88154,4333
88156,27465
88158,27209
88159,2946
88160,7135
88161,1696
88165,1169
88169,4464
88170,4464
88171,27209
88172,7583
88173,26179
88174,5145
88175,3874
88178,39006
88180,1696
88185,7179
88186,34499
88187,13407
88188,30443
88189,54327
88192,53768
88193,7583
88200,7269
88202,32313
88204,14934
88205,4464
88211,68388
88215,26142
88216,3874
88217,3035
88219,49758
88221,22048
88222,8440
88223,27465
88226,1
88227,21519
88228,3893
88229,18902
88232,7583
88233,5838
88234,37312
88236,2322
88237,5474
88239,42843
88240,9484
88241,23276
88242,63016
88243,64600
88246,2946
88247,35524
88248,5838
88250,14934
88251,49032
88252,1430
88256,51576
88257,3389
88259,27465
88261,26916
88262,6943
88265,5979
88268,4464
88269,70943
88270,7583
88271,42863
88272,8012
88279,17382
88286,32313
88287,63820
88289,55174
88290,7583
88292,14934
88293,27209
88297,24840
88298,32319
88300,1045
88301,64600
88304,27465
88308,4464
88309,3874
88310,42863
88311,4464
88312,14934
88316,27475
88319,3874
88321,13666
88324,4464
88326,13666
88331,1722
88332,54421
88333,59949
88337,12107
88338,70976
88340,7583
88342,2946
88346,17561
88347,3874
88348,6436
88352,59655
88353,2121
88354,26059
88355,14934
88357,8939
88358,232
88360,59340
88361,8536
88363,198
88370,7583
88371,7179
88372,2058
88373,13666
88374,8540
88376,1353
88379,11890
88381,19349
88382,17240
88387,7583
88388,7583
88392,14934
88394,7179
88396,1485
88397,3874
88398,7583
88399,7583
88401,32922
88402,613
88405,63330
88406,61381
88407,7583
88408,4464
88409,13666
88410,32313
88413,24449
88414,21655
88415,10670
88417,30173
88419,32313
88420,19346
88421,9520
88422,24860
88424,30173
88426,37362
88431,7754
88435,67815
88436,4464
88440,13167
88443,3874
88448,7756
88449,7583
88454,25175
88455,1378
88459,71013
88461,7583
88463,26916
88465,4366
88466,138
88467,13167
88469,7179
88470,26179
88472,34486
88474,13666
88476,14934
88477,5896
88479,7583
88480,7583
88482,7583
88483,51784
88484,1378
88485,1378
88486,14934
88492,3874
88493,8440
88494,45105
88495,9830
88496,16992
88499,48467
88501,14934
88503,24110
88504,4464
88506,10410
88507,4464
88508,12107
88509,7583
88510,14934
88512,25745
88513,64600
88514,12107
88515,13167
88517,39332
88518,4467
88520,2833
88522,26142
88524,12107
88525,16398
88526,7583
88527,14934
88528,14934
88529,18601
88534,13666
88536,14934
88538,2149
88539,14412
88540,4464
88541,2149
88544,2149
88545,19346
88546,3874
88547,43039
88548,1638
88549,66788
88550,3876
88551,7583
88552,18053
88555,51784
88560,44760
88562,4464
88563,14104
88565,8850
88567,3389
88568,27465
88569,26916
88570,11639
88571,17112
88572,14412
88573,8939
88574,8860
88575,27069
88576,27465
88577,27455
88578,8536
88579,27209
88581,31482
88582,24840
88583,49025
88585,9520
88589,3874
88590,44760
88592,13666
88594,4522
88595,7583
88597,4867
88599,9954
88600,36236
88602,19567
88603,26142
88604,4464
88608,27465
88610,27465
88611,34485
88612,8536
88614,26916
88616,9443
88617,57946
88618,34499
88619,49032
88621,613
88623,25474
88625,6803
88627,3874
88628,31257
88631,10040
88632,10040
88633,46031
88634,3874
88641,13666
88642,42863
88643,13818
88645,13666
88646,1638
88647,13666
88649,613
88650,59655
88651,613
88654,56900
88655,23107
88656,32319
88657,598
88658,32319
88659,66000
88660,23107
88661,34485
88662,13167
88663,7583
88664,31510
88665,598
88667,13666
88668,4867
88669,37592
88670,598
88672,12107
88673,27209
88674,4464
88675,34499
88678,5838
88679,1638
88680,25474
88681,32319
88682,2160
88684,31518
88685,32313
88686,7408
88688,598
88691,27209
88692,26916
88693,17112
88695,5838
88696,4333
88699,10117
88703,27465
88707,14934
88710,4464
88711,11642
88713,40360
88715,17112
88716,13666
88719,7838
88721,9484
88722,14934
88723,111
88725,7278
88727,27470
88729,42843
88731,3874
88732,50893
88734,3874
88739,7583
88740,27209
88741,7583
88742,13666
88745,2397
88747,20433
88748,3874
88749,26916
88752,27209
88755,14934
88758,14934
88760,51784
88762,71125
88763,14934
88764,3874
88769,27209
88770,4148
88771,9927
88772,7583
88773,12107
88774,27209
88775,3060
88776,3874
88778,4464
88780,14153
88782,16212
88783,8536
88787,4863
88788,19625
88789,3453
88790,15147
88791,5838
88792,47979
88794,5699
88795,17112
88797,17112
88798,27209
88799,35304
88801,4464
88803,39332
88805,25651
88806,63016
88808,7179
88809,12107
88811,1722
88812,7583
88814,13666
88816,51375
88817,13666
88818,1638
88820,6751
88824,71155
88827,26916
88829,2946
88830,63016
88831,27465
88833,12441
88835,19346
88839,7583
88844,1378
88845,1722
88846,14934
88847,1696
88848,27209
88852,27465
88853,2946
88856,50612
88858,7583
88859,67815
88861,26916
88862,59655
88864,14934
88865,10678
88867,34349
88869,12107
88870,11671
88872,11931
88873,1722
88874,3874
88875,13666
88877,7583
88879,3874
88880,14934
88881,7583
88884,4464
88885,4464
88887,3874
88889,14934
88890,17112
88892,3389
88897,13666
88899,1638
88900,54151
88903,64600
88904,15147
88906,7583
88908,45261
88909,7336
88912,13473
88914,9484
88915,3876
88922,12107
88923,6495
88924,26915
88926,14241
88927,3874
88928,17240
88932,7583
88934,26916
88938,3874
88941,13666
88942,14934
88944,3874
88945,14934
88946,22048
88949,49032
88951,3874
88952,32085
88954,3874
88959,21930
88960,3874
88961,27465
88964,27465
88966,27465
88967,17240
88971,18230
88972,17112
88974,27633
88975,1045
88976,12107
88977,9484
88978,10117
88980,3876
88981,7290
88986,27209
88987,43952
88988,19568
88990,12107
88992,2946
88994,4142
88995,7583
88996,10040
88998,71211
88999,32313
89000,4464
89002,45291
89005,8540
89006,3874
89008,34499
89013,71223
89014,6803
89022,14934
89024,3874
89026,9520
89027,9520
89029,14934
89035,9484
89036,4464
89038,19346
89039,6495
89040,3276
89042,8536
89044,3035
89045,734
89049,10040
89051,27209
89052,52871
89055,27465
89056,7179
89057,13666
89058,1722
89059,18902
89061,2862
89064,16366
89065,16366
89066,16366
89067,30418
89068,13666
89069,47906
89070,59340
89078,7583
89079,71239
89082,14934
89084,7583
89087,27465
89088,13167
89090,26916
89093,9224
89097,9518
89098,15547
89099,59655
89102,18216
89103,4464
89104,9443
89109,34499
89110,4333
89112,4464
89113,32313
89114,2145
89115,6803
89116,4333
89120,5838
89122,17112
89125,27209
89128,4333
89129,1045
89130,16484
89132,19625
89133,4333
89134,4333
89135,5158
89136,22534
89137,40314
89138,4333
89139,3389
89141,14934
89142,9520
89143,10040
89144,7583
89146,12450
89147,3907
89149,3907
89150,3761
89151,37572
89156,7583
89157,9343
89159,8808
89160,2946
89161,3060
89163,14934
89164,3874
89165,32313
89166,23993
89167,31257
89168,14934
89171,1722
89172,23993
89173,32313
89174,3874
89175,32319
89179,32313
89181,41739
89183,9060
89185,752
89186,6980
89190,5838
89191,31257
89192,6495
89193,6436
89200,5927
89201,14071
89202,7583
89204,8373
89207,34499
89208,15409
89209,71290
89211,10534
89212,26098
89213,3874
89214,59949
89215,9484
89217,71296
89218,17240
89219,3140
89224,3874
89225,26916
89226,3761
89227,30290
89228,26916
89229,3761
89232,71300
89234,7583
89236,54130
89241,6557
89243,18053
89244,13167
89245,63016
89251,19332
89253,6436
89254,13167
89256,32313
89258,27465
89259,9520
89260,27209
89261,13979
89263,7583
89265,8171
89267,5997
89268,3874
89271,5838
89272,7990
89273,27209
89274,26777
89277,23331
89278,3874
89280,4464
89282,5158
89283,3874
89284,6436
89289,26877
89290,3035
89291,7179
89292,65879
89294,1378
89295,4464
89296,7583
89297,7583
89300,59340
89301,18227
89302,5073
89303,47947
89305,41262
89306,27209
89307,27209
89310,8852
89311,25474
89313,6980
89317,8089
89318,71341
89319,7583
89321,4464
89322,12107
89324,14934
89325,5838
89326,3874
89327,3874
89329,6436
89330,19346
89331,2946
89332,1722
89333,30891
89334,7583
89335,32313
89336,24840
89337,67815
89340,1378
89341,3874
89342,7583
89343,35513
89344,111
89346,4464
89350,3035
89351,4464
89352,64554
89355,4464
89356,8540
89357,49032
89358,14934
89361,45261
89365,14934
89369,1284
89372,46031
89373,7583
89374,5838
89376,10817
89377,7179
89378,4782
89380,17240
89381,71373
89382,9941
89385,6495
89386,9379
89387,30443
89388,12495
89390,4464
89391,9520
89392,3761
89394,64600
89395,7290
89398,1284
89400,8540
89401,7754
89404,71388
89405,27209
89407,19545
89408,24696
89409,16887
89411,5838
89414,59949
89416,5407
89418,2160
89421,14934
89423,27209
89427,15147
89428,31257
89429,13665
89430,42179
89431,19346
89432,1722
89433,7583
89435,17112
89436,4464
89437,18902
89439,14934
89441,63016
89445,1782
89446,59949
89448,27209
89449,4464
89450,1638
89452,56611
89455,7583
89456,59949
89457,26103
89458,795
89459,47979
89460,26915
89461,52665
89466,48999
89469,7583
89471,7179
89472,3907
89473,7583
89476,3874
89477,2946
89478,14934
89479,4464
89481,27455
89482,20361
89483,2946
89484,26916
89485,27465
89486,27455
89487,10793
89488,26916
89489,5173
89490,13331
89491,27465
89492,26915
89493,27465
89495,22848
89496,3874
89497,8849
89499,26916
89504,25777
89505,7754
89506,25777
89507,12107
89510,14934
89513,71443
89514,27209
89515,32796
89517,13666
89520,17112
89522,3604
89524,2946
89527,18902
89528,8073
89529,3874
89531,4464
89532,14934
89534,3874
89535,1378
89538,34499
89543,3874
89547,8010
89548,27209
89549,5838
89551,71456
89552,43463
89554,19346
89555,3874
89556,6588
89557,12224
89560,3876
89561,4464
89563,41192
89564,3035
89565,2946
89566,59655
89567,47947
89569,7583
89571,13167
89572,13666
89576,2265
89578,4318
89579,13750
89583,4464
89586,25474
89587,35524
89593,2946
89594,26098
89595,32313
89597,61458
89598,37599
89600,27209
89601,5366
89602,12107
89604,37599
89605,2946
89608,3872
89609,32313
89610,8089
89612,31257
89613,44694
89616,27209
89618,10678
89619,33023
89621,42843
89622,4464
89623,27209
89625,12295
89627,24254
89630,64598
89631,7583
89634,44420
89637,63802
89639,18902
89640,6436
89642,19346
89644,3874
89646,4464
89647,32313
89650,19346
89652,13167
89653,1722
89656,4464
89660,1378
89661,18902
89663,3199
89667,9830
89668,42846
89670,3874
89671,5158
89674,39569
89675,3874
89676,31518
89678,31519
89679,4464
89680,26142
89681,57653
89682,13666
89684,15566
89686,17112
89687,60238
89688,4464
89691,14934
89692,14079
89693,33304
89696,9830
89697,10217
89700,3389
89701,28482
89702,32319
89703,3874
89704,71513
89705,734
89707,34499
89708,7179
89709,32313
89714,26916
89715,3874
89716,64600
89717,5531
89719,32313
89720,4782
89722,5534
89723,34499
89724,58444
89725,3874
89726,12505
89727,2322
89728,10034
89729,5623
89730,49820
89731,4333
89732,32313
89733,29875
89736,41262
89737,32313
89739,9484
89740,51176
89742,27418
89743,7583
89747,7583
89750,70483
89751,4464
89752,7179
89753,59949
89754,1638
89755,31257
89759,3035
89760,3035
89762,34499
89763,12107
89765,43370
89766,19986
89768,7583
89769,3874
89770,4915
89778,3874
89780,3354
89781,67815
89782,43080
89783,925
89789,45261
89791,45261
89792,7583
89793,45261
89795,36356
89796,52744
89797,1696
89798,10040
89799,2946
89805,1388
89806,49021
89807,27209
89808,6436
89810,8089
89812,5444
89813,46031
89815,31257
89819,2946
89820,4366
89821,27209
89823,138
89826,2824
89828,18902
89830,27209
89831,4464
89833,14934
89835,52721
89836,5233
89837,48262
89842,7990
89845,7583
89846,8849
89849,3874
89850,5444
89851,7179
89853,6436
89854,2322
89855,4464
89856,24463
89858,3876
89861,34499
89862,17112
89864,71565
89869,22048
89871,26916
89875,34485
89878,9302
89880,24058
89881,14934
89882,13167
89883,3874
89884,49381
89885,4464
89886,7583
89887,64598
89890,63802
89893,13666
89897,13666
89898,2270
89900,5158
89906,16375
89908,9484
89909,2322
89910,3874
89911,1404
89912,795
89914,18902
89918,6157
89919,6803
89920,1045
89922,14934
89925,3874
89926,7583
89927,7583
89930,12961
89932,13331
89933,63016
89935,2946
89937,59655
89939,14934
89940,6436
89942,18053
89945,5838
89947,45447
89953,1045
89954,1638
89956,3874
89960,202
89969,7583
89970,6407
89971,10678
89972,10678
89973,31448
89974,46814
89976,734
89977,3876
89978,40187
89979,5838
89981,9941
89983,32319
89985,3035
89986,44310
89988,10678
89989,3874
89990,41193
89992,46031
89996,13331
89997,4464
89998,7583
89999,19346
90001,14934
90002,42863
90003,7583
90006,7907
90010,1722
90011,51176
90013,4464
90017,34486
90018,11239
90020,4464
90022,14934
90026,598
90027,13665
90028,17240
90031,9520
90032,27209
90033,71604
90034,34485
90036,23760
90038,27455
90041,8536
90042,27209
90043,26879
90044,27465
90045,8849
90047,27465
90049,26916
90051,27465
90053,13167
90055,28087
90062,42143
90064,26142
90065,26916
90067,51784
90068,1696
90072,14934
90073,1722
90074,27209
90076,4464
90077,67815
90078,26916
90079,7583
90080,61746
90081,35524
90082,51286
90083,45261
90089,4464
90092,14416
90093,2946
90095,13997
90096,64600
90097,16842
90098,27465
90100,7583
90101,3874
90103,4148
90105,57978
90106,3874
90107,56237
90108,13167
90109,243
90111,4522
90112,4464
90114,3874
90115,27346
90117,4464
90119,27209
90120,51176
90123,22408
90124,35775
90126,7179
90127,7583
90128,19346
90129,4464
90130,1722
90131,5838
90132,5838
90136,7849
90137,4464
90138,14934
90139,4464
90140,34486
90141,6588
90143,54327
90145,7583
90146,1045
90147,14344
90149,64598
90150,3874
90153,7583
90154,14130
90156,10117
90158,17240
90160,14934
90161,12107
90165,8885
90166,21416
90169,3874
90171,3874
90172,6436
90174,6436
90175,14934
90176,16520
90185,3761
90186,14934
90187,7583
90188,3874
90189,16218
90191,34499
90192,3874
90193,1045
90195,27209
90199,55174
90200,8540
90201,67815
90202,8523
90203,71643
90205,14934
90206,2160
90208,52607
90209,19346
90210,3874
90215,14934
90217,3874
90219,7583
90220,59844
90221,5979
90222,35996
90225,1638
90226,1638
90228,4464
90231,252
90233,5838
90234,5838
90239,7583
90240,3874
90242,3874
90243,17240
90244,7583
90245,43401
90248,6495
90250,31257
90251,1722
90253,25188
90255,3035
90257,7583
90258,613
90259,595
90260,7583
90262,1638
90263,47979
90266,42843
90267,7583
90268,26916
90270,19346
90271,8440
90274,13331
90275,4464
90276,12107
90277,9520
90278,13666
90279,13666
90283,3874
90284,34064
90286,67815
90287,18053
90288,7583
90290,27209
90291,17240
90292,1722
90293,7583
90294,7583
90295,14934
90296,3874
90297,2946
90300,28854
90301,14934
90303,27209
90306,18920
90308,14934
90310,9830
90311,13601
90314,10635
90315,52991
90316,3874
90318,17112
90319,14934
90320,42179
90321,61847
90322,9563
90324,52519
90325,1045
90327,25902
90329,7583
90334,22048
90335,28945
90338,7583
90339,3874
90340,15147
90352,5838
90353,3874
90356,614
90357,67815
90358,34499
90359,3035
90360,42863
90361,14934
90362,64600
90363,1638
90368,16543
90371,4333
90372,1638
90373,64600
90374,1638
90377,22048
90378,1638
90379,19346
90380,27465
90381,1722
90382,6436
90383,16120
90386,13167
90388,14934
90389,12107
90392,28087
90393,9180
90394,1722
90395,7583
90397,51176
90398,5838
90401,17112
90403,11034
90404,10040
90405,14934
90408,71755
90409,243
90410,10117
90411,1722
90412,12107
90414,7583
90418,42914
90420,19346
90421,18902
90423,7583
90427,4359
90428,7583
90430,4867
90431,3703
90436,14934
90437,14882
90438,59655
90439,3874
90440,13331
90441,25446
90443,16375
90445,2862
90451,17359
90455,18878
90456,4142
90457,16375
90458,218
90459,8536
90460,14415
90461,7583
90462,27455
90463,14415
90465,16375
90468,4464
90474,3874
90476,7409
90477,14934
90482,7583
90486,29433
90487,71797
90489,1556
90490,29433
90492,40513
90493,42179
90494,10794
90495,45261
90496,71801
90499,10040
90502,26916
90504,16762
90506,8089
90507,19346
90508,7409
90509,40738
90510,26915
90511,26878
90512,8939
90514,8540
90516,7583
90517,8536
90518,27455
90520,16375
